RecordType	TableSchema	TableName	ColumnName	Type	Length	Prec	Scale	Nullable	IsIdentity	IndexName	IndexType	KeyOrdinal	IsIncluded	IsPrimaryKey	IsUnique
IDX	dbo	OCORRENCIA_DANO_EVENTO	CD_OCORRENCIA_DANO_EVENTO	bigint	8	19	0	NO	NO	PK_BG_OCORRENCIA_DANO_EVENTO	CLUSTERED	1	NO	YES	YES
COL	dbo	OCORRENCIA_DANO_HISTORICO	BL_CONSERVACAO	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CD_ELEMENTO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CD_EQUIPE	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CD_GRUPO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CD_LOCAL_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CD_OCORRENCIA	bigint	8	19	0	NO	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CD_OCORRENCIA_DANO	int	4	10	0	NO	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CD_PATRIMONIO	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CD_SERVICO	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CD_SUB_ELEMENTO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CD_TIPO_DANO	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	CPF	varchar	20	0	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	DH_DANO	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	DH_ENCERRAMENTO	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	DH_FIM	datetime2	8	27	7	NO	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	DH_INICIO	datetime2	8	27	7	NO	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	EMAIL	varchar	200	0	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	NOME_USUARIO	varchar	MAX	0	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	NUMERO_DANO	varchar	MAX	0	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	OBSERVACAO	varchar	8000	0	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	QTD	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_HISTORICO	TELEFONE	varchar	20	0	0	YES	NO						
IDX	dbo	OCORRENCIA_DANO_HISTORICO	DH_FIM	datetime2	8	27	7	NO	NO	ix_OCORRENCIA_DANO_HISTORICO	CLUSTERED	1	NO	NO	NO
IDX	dbo	OCORRENCIA_DANO_HISTORICO	DH_INICIO	datetime2	8	27	7	NO	NO	ix_OCORRENCIA_DANO_HISTORICO	CLUSTERED	2	NO	NO	NO
COL	dbo	OCORRENCIA_DANO_OCORRENCIA	CD_OCORRENCIA	bigint	8	19	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_OCORRENCIA	CD_OCORRENCIA_DANO	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_OCORRENCIA	CD_OCORRENCIA_DANO_OCORRENCIA	bigint	8	19	0	NO	YES						
COL	dbo	OCORRENCIA_DANO_OCORRENCIA	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_OCORRENCIA	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_OCORRENCIA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	OCORRENCIA_DANO_OCORRENCIA	CD_OCORRENCIA_DANO_OCORRENCIA	bigint	8	19	0	NO	NO	PK_BG_OCORRENCIA_DANO_OCORRENCIA	CLUSTERED	1	NO	YES	YES
COL	dbo	OCORRENCIA_DANO_ORCAMENTO	BL_PRINCIPAL	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_ORCAMENTO	CD_CAU_EMPRESA	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_ORCAMENTO	CD_CONCESSAO	tinyint	1	3	0	NO	NO						
COL	dbo	OCORRENCIA_DANO_ORCAMENTO	CD_OCORRENCIA_DANO	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_ORCAMENTO	CD_OCORRENCIA_DANO_ORCAMENTO	bigint	8	19	0	NO	YES						
COL	dbo	OCORRENCIA_DANO_ORCAMENTO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_ORCAMENTO	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_ORCAMENTO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_DANO_ORCAMENTO	NM_ARQUIVO	varchar	MAX	0	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_ORCAMENTO	URL_ARQUIVO	varchar	MAX	0	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_ORCAMENTO	VALOR	decimal	9	10	2	YES	NO						
IDX	dbo	OCORRENCIA_DANO_ORCAMENTO	CD_OCORRENCIA_DANO_ORCAMENTO	bigint	8	19	0	NO	NO	PK_BG_OCORRENCIA_DANO_ORCAMENTO	CLUSTERED	1	NO	YES	YES
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	CD_CONCESSAO	tinyint	1	3	0	NO	NO						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	CD_OCORRENCIA_DANO	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	CD_OCORRENCIA_DANO_PAGAMENTO	bigint	8	19	0	NO	YES						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	CD_RESULTADO_FINAL	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	DATA_PAGAMENTO	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	DATA_VENCIMENTO	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	DESCONTO	decimal	9	10	2	YES	NO						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	RESUMO	varchar	8000	0	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	VALOR_NEGOCIADO	decimal	9	10	2	YES	NO						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	VALOR_ORCADO	decimal	9	10	2	YES	NO						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	VALOR_PAGO	decimal	9	10	2	YES	NO						
COL	dbo	OCORRENCIA_DANO_PAGAMENTO	VALOR_RESTANTE	decimal	9	10	2	YES	NO						
IDX	dbo	OCORRENCIA_DANO_PAGAMENTO	CD_OCORRENCIA_DANO_PAGAMENTO	bigint	8	19	0	NO	NO	PK_BG_OCORRENCIA_DANO_PAGAMENTO	CLUSTERED	1	NO	YES	YES
COL	dbo	OCORRENCIA_DANO_PATRIMONIO	CD_CONCESSAO	tinyint	1	3	0	NO	NO						
COL	dbo	OCORRENCIA_DANO_PATRIMONIO	CD_OCORRENCIA_DANO	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_PATRIMONIO	CD_OCORRENCIA_DANO_PATRIMONIO	bigint	8	19	0	NO	YES						
COL	dbo	OCORRENCIA_DANO_PATRIMONIO	CD_PATRIMONIO	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_PATRIMONIO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_PATRIMONIO	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_DANO_PATRIMONIO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	OCORRENCIA_DANO_PATRIMONIO	CD_OCORRENCIA_DANO_PATRIMONIO	bigint	8	19	0	NO	NO	PK_BG_OCORRENCIA_DANO_PATRIMONIO	CLUSTERED	1	NO	YES	YES
COL	dbo	OCORRENCIA_EMPRESA	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	OCORRENCIA_EMPRESA	CD_OCORRENCIA	bigint	8	19	0	NO	NO						
COL	dbo	OCORRENCIA_EMPRESA	CD_OCORRENCIA_EMPRESA	int	4	10	0	NO	YES						
COL	dbo	OCORRENCIA_EMPRESA	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_EMPRESA	CD_TIPO_EMPRESA	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_EMPRESA	CD_USUARIO	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_EMPRESA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_EMPRESA	ENDERECO	varchar	100	0	0	YES	NO						
COL	dbo	OCORRENCIA_EMPRESA	NOME_CONTATO	varchar	50	0	0	YES	NO						
COL	dbo	OCORRENCIA_EMPRESA	RAZAO_SOCIAL	varchar	100	0	0	YES	NO						
COL	dbo	OCORRENCIA_EMPRESA	TELEFONE	varchar	15	0	0	YES	NO						
IDX	dbo	OCORRENCIA_EMPRESA	CD_OCORRENCIA	bigint	8	19	0	NO	NO	PK_BG_AUTO_OCORRENCIA_EMPRESA	CLUSTERED	1	NO	YES	YES
IDX	dbo	OCORRENCIA_EMPRESA	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_OCORRENCIA_EMPRESA_LEGACY_TENANT	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	OCORRENCIA_EMPRESA	CD_OCORRENCIA_EMPRESA	int	4	10	0	NO	NO	UQ_OCORRENCIA_EMPRESA_LEGACY_TENANT	NONCLUSTERED	2	NO	NO	YES
COL	dbo	OCORRENCIA_INCENDIO	BL_FAIXA_DOMINIO	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO	BL_LINDEIRO	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO	BL_NAO_INFORMADO	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	OCORRENCIA_INCENDIO	CD_OCORRENCIA	bigint	8	19	0	NO	NO						
COL	dbo	OCORRENCIA_INCENDIO	CD_OCORRENCIA_INCENDIO	int	4	10	0	NO	YES						
COL	dbo	OCORRENCIA_INCENDIO	CD_PROPORCAO_PARCIAL	tinyint	1	3	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO	DH_FIM	datetime2	8	27	7	NO	NO						
COL	dbo	OCORRENCIA_INCENDIO	DH_INICIO	datetime2	8	27	7	NO	NO						
COL	dbo	OCORRENCIA_INCENDIO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO	KM_FINAL	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO	KM_INICIAL	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO	PROPORCAO	decimal	9	10	2	YES	NO						
IDX	dbo	OCORRENCIA_INCENDIO	CD_OCORRENCIA	bigint	8	19	0	NO	NO	PK_BG_AUTO_OCORRENCIA_INCENDIO	CLUSTERED	1	NO	YES	YES
IDX	dbo	OCORRENCIA_INCENDIO	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_OCORRENCIA_INCENDIO_LEGACY_TENANT	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	OCORRENCIA_INCENDIO	CD_OCORRENCIA_INCENDIO	int	4	10	0	NO	NO	UQ_OCORRENCIA_INCENDIO_LEGACY_TENANT	NONCLUSTERED	2	NO	NO	YES
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	BL_FAIXA_DOMINIO	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	BL_LINDEIRO	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	BL_NAO_INFORMADO	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	CD_OCORRENCIA	bigint	8	19	0	NO	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	CD_OCORRENCIA_INCENDIO	int	4	10	0	NO	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	CD_PROPORCAO_PARCIAL	tinyint	1	3	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	DH_FIM	datetime2	8	27	7	NO	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	DH_INICIO	datetime2	8	27	7	NO	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	KM_FINAL	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	KM_INICIAL	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_INCENDIO_HISTORICO	PROPORCAO	decimal	9	10	2	YES	NO						
IDX	dbo	OCORRENCIA_INCENDIO_HISTORICO	DH_FIM	datetime2	8	27	7	NO	NO	ix_OCORRENCIA_INCENDIO_HISTORICO	CLUSTERED	1	NO	NO	NO
IDX	dbo	OCORRENCIA_INCENDIO_HISTORICO	DH_INICIO	datetime2	8	27	7	NO	NO	ix_OCORRENCIA_INCENDIO_HISTORICO	CLUSTERED	2	NO	NO	NO
COL	dbo	OCORRENCIA_OBJETO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	OCORRENCIA_OBJETO	CD_OBJETO	tinyint	1	3	0	YES	NO						
COL	dbo	OCORRENCIA_OBJETO	CD_OCORRENCIA	bigint	8	19	0	YES	NO						
COL	dbo	OCORRENCIA_OBJETO	CD_OCORRENCIA_OBJETO	bigint	8	19	0	NO	YES						
COL	dbo	OCORRENCIA_OBJETO	CD_PISTA	tinyint	1	3	0	YES	NO						
COL	dbo	OCORRENCIA_OBJETO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_OBJETO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_OBJETO	OBSERVACAO	varchar	1000	0	0	YES	NO						
IDX	dbo	OCORRENCIA_OBJETO	CD_OCORRENCIA_OBJETO	bigint	8	19	0	NO	NO	PK_BG_FINAL_OCORRENCIA_OBJETO	NONCLUSTERED	1	NO	YES	YES
IDX	dbo	OCORRENCIA_OBJETO	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_OCORRENCIA_OBJETO_LEGACY_TENANT	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	OCORRENCIA_OBJETO	CD_OCORRENCIA_OBJETO	bigint	8	19	0	NO	NO	UQ_OCORRENCIA_OBJETO_LEGACY_TENANT	NONCLUSTERED	2	NO	NO	YES
COL	dbo	OCORRENCIA_OBRA	CD_CONCESSAO	tinyint	1	3	0	NO	NO						
COL	dbo	OCORRENCIA_OBRA	CD_OBRA	int	4	10	0	NO	NO						
COL	dbo	OCORRENCIA_OBRA	CD_OCORRENCIA	bigint	8	19	0	NO	NO						
COL	dbo	OCORRENCIA_OBRA	CD_OCORRENCIA_OBRA	bigint	8	19	0	NO	YES						
COL	dbo	OCORRENCIA_OBRA	CD_USUARIO	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_OBRA	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
IDX	dbo	OCORRENCIA_OBRA	CD_OCORRENCIA_OBRA	bigint	8	19	0	NO	NO	PK_BG_OCORRENCIA_OBRA	CLUSTERED	1	NO	YES	YES
COL	dbo	OCORRENCIA_OBSERVACAO	BL_AJUSTE_BURACO_NA_PISTA	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_OBSERVACAO	BL_DINAMICA_OCORRENCIA	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_OBSERVACAO	CD_CONCESSAO	tinyint	1	3	0	NO	NO						
COL	dbo	OCORRENCIA_OBSERVACAO	CD_OCORRENCIA	bigint	8	19	0	YES	NO						
COL	dbo	OCORRENCIA_OBSERVACAO	CD_OCORRENCIA_OBSERVACAO	bigint	8	19	0	NO	YES						
COL	dbo	OCORRENCIA_OBSERVACAO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_OBSERVACAO	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_OBSERVACAO	CODIGO_ORIGEM_CRIACAO	varchar	200	0	0	YES	NO						
COL	dbo	OCORRENCIA_OBSERVACAO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_OBSERVACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_OBSERVACAO	OBSERVACAO	varchar	MAX	0	0	YES	NO						
IDX	dbo	OCORRENCIA_OBSERVACAO	CD_OCORRENCIA_OBSERVACAO	bigint	8	19	0	NO	NO	PK_BG_OCORRENCIA_OBSERVACAO	CLUSTERED	1	NO	YES	YES
COL	dbo	OCORRENCIA_PLANEJAMENTO_OBRA	CD_OBRA	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_PLANEJAMENTO_OBRA	CD_OCORRENCIA	bigint	8	19	0	YES	NO						
COL	dbo	OCORRENCIA_PLANEJAMENTO_OBRA	CD_OCORRENCIA_OBRA	int	4	10	0	NO	YES						
COL	dbo	OCORRENCIA_PLANEJAMENTO_OBRA	CD_PISTA	tinyint	1	3	0	YES	NO						
COL	dbo	OCORRENCIA_PLANEJAMENTO_OBRA	CD_RODOVIA	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_PLANEJAMENTO_OBRA	CD_STATUS_OBRA	tinyint	1	3	0	YES	NO						
COL	dbo	OCORRENCIA_PLANEJAMENTO_OBRA	DH_OBRA	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_PLANEJAMENTO_OBRA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_PLANEJAMENTO_OBRA	KM_METRO	decimal	5	7	3	YES	NO						
IDX	dbo	OCORRENCIA_PLANEJAMENTO_OBRA	CD_OCORRENCIA_OBRA	int	4	10	0	NO	NO	PK_dbo_OCORRENCIA_PLANEJAMENTO_OBRA	CLUSTERED	1	NO	YES	YES
COL	dbo	OCORRENCIA_PLANO_ACAO	ACOES	varchar	1000	0	0	YES	NO						
COL	dbo	OCORRENCIA_PLANO_ACAO	CD_CONCESSAO	tinyint	1	3	0	YES	NO						
COL	dbo	OCORRENCIA_PLANO_ACAO	CD_OCORRENCIA	bigint	8	19	0	NO	NO						
COL	dbo	OCORRENCIA_PLANO_ACAO	CD_OCORRENCIA_PLANO_ACAO	int	4	10	0	NO	YES						
COL	dbo	OCORRENCIA_PLANO_ACAO	CD_PLANO_ACAO	smallint	2	5	0	NO	NO						
COL	dbo	OCORRENCIA_PLANO_ACAO	DH_FIM	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_PLANO_ACAO	DH_INICIO	datetime	8	23	3	NO	NO						
COL	dbo	OCORRENCIA_PLANO_ACAO	DH_OCORRENCIA	datetime	8	23	3	YES	NO						
IDX	dbo	OCORRENCIA_PLANO_ACAO	CD_OCORRENCIA_PLANO_ACAO	int	4	10	0	NO	NO	PK__OCORRENCIA_PLANO_ACAO	CLUSTERED	1	NO	YES	YES
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_CHUVAS	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_CONGESTIONAMENTO	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_CONTAMINACAO_DA_AGUA	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_CONTAMINACAO_DO_SOLO	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_EMISSAO_DE_GASES_VAPORES	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_EXPLOSAO	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_H1	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_H10	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_H2	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_H3	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_H4	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_H5	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_H6	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_H7	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_H8	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_H9	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_INCENDIO	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_OUTROS	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_T1	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_T2	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_T3	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_T4	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	BL_TOMBAMENTO_DE_CARGA	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	CD_OCORRENCIA	bigint	8	19	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	CD_OCORRENCIA_DETALHE	int	4	10	0	NO	YES						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	CD_OCORRENCIA_DETALHE	int	4	10	0	NO	NO	PK_dbo_OCORRENCIA_PRODUTO_PERIGOSO_DETALHE	CLUSTERED	1	NO	YES	YES
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_ACONDICIONAMENTO	tinyint	1	3	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_CONCESSAO	tinyint	1	3	0	NO	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_DESCRICAO_TIPO_EVENTO	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_EMPRESA	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_ESTADO_FISICO	tinyint	1	3	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_MUNICIPIO_DESTINO	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_MUNICIPIO_ORIGEM	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_OCORRENCIA	bigint	8	19	0	NO	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_OCORRENCIA_PRODUTOS_PERIGOSOS	bigint	8	19	0	NO	YES						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_OCORRENCIA_VEICULO	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_PRODUTOS_PERIGOSOS	smallint	2	5	0	NO	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_REL_OCORRENCIA	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_TIPO_EMBALAGEM_TRANSPORTE	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_TIPO_TRANSPORTE	tinyint	1	3	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_UF_DESTINO	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_UF_ORIGEM	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_USUARIO	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	CD_VEICULO	int	4	10	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	DESTINO_ENTIDADE	varchar	100	0	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	DH_ENCERRAMENTO	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	DH_FIM	datetime2	8	27	7	NO	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	DH_INICIO	datetime2	8	27	7	NO	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	INFORMACAO_COMPLEMENTAR	varchar	500	0	0	YES	NO						
COL	dbo	OCORRENCIA_PRODUTOS_PERIGOSOS	OBSERVACAO	varchar	1000	0	0	YES	NO						
